~id,~label,~from,~to,~fromLabels,~toLabels,dist:int
"19337","route","161","352","airport","airport",2086
"19353","route","161","516","airport","airport",205
"19369","route","161","653","airport","airport",957
"19385","route","161","828","airport","airport",1161
"19401","route","161","1178","airport","airport",1686
"19417","route","161","1230","airport","airport",654
"19433","route","161","2142","airport","airport",433
"19449","route","161","2162","airport","airport",683
"19465","route","161","2643","airport","airport",886
"19481","route","161","3310","airport","airport",751
"19497","route","162","121","airport","airport",1971
"19513","route","162","353","airport","airport",632
"19529","route","163","5","airport","airport",413
"19545","route","163","85","airport","airport",499
"19561","route","163","1136","airport","airport",189
"19576","route","164","47","airport","airport",6906
"19592","route","164","70","airport","airport",3224
"19608","route","164","121","airport","airport",1691
"19624","route","164","215","airport","airport",1002
"19640","route","164","336","airport","airport",1322
"19656","route","164","727","airport","airport",1835
"19672","route","165","52","airport","airport",5997
"19688","route","165","106","airport","airport",3722
"19704","route","165","674","airport","airport",1345
"19720","route","165","2822","airport","airport",192
"19736","route","166","47","airport","airport",934
"19752","route","166","1449","airport","airport",1124
"19768","route","167","53","airport","airport",726
"19784","route","167","92","airport","airport",455
"19800","route","167","161","airport","airport",1234
"19816","route","167","257","airport","airport",606
"19831","route","167","433","airport","airport",444
"19847","route","167","499","airport","airport",774
"19863","route","167","789","airport","airport",628
"19879","route","167","2150","airport","airport",1724
"19895","route","168","80","airport","airport",120
"19911","route","168","161","airport","airport",1093
"19927","route","168","279","airport","airport",607
"19943","route","168","484","airport","airport",1857
"19959","route","168","514","airport","airport",538
"19975","route","168","1224","airport","airport",549
"19991","route","169","80","airport","airport",306
"20007","route","169","514","airport","airport",245
"20023","route","170","75","airport","airport",511
"20039","route","170","112","airport","airport",515
"20055","route","170","179","airport","airport",719
"20071","route","170","330","airport","airport",650
"20086","route","170","507","airport","airport",309
"20102","route","170","1232","airport","airport",857
"20118","route","171","74","airport","airport",747
"20134","route","171","141","airport","airport",582
"20150","route","171","344","airport","airport",451
"20166","route","171","513","airport","airport",405
"20182","route","171","1368","airport","airport",1079
"20198","route","172","93","airport","airport",1084
"20214","route","172","275","airport","airport",882
"20230","route","172","1233","airport","airport",607
"20246","route","173","74","airport","airport",804
"20262","route","173","142","airport","airport",619
"20278","route","173","330","airport","airport",728
"20294","route","173","519","airport","airport",946
"20310","route","173","1217","airport","airport",617
"20326","route","174","112","airport","airport",357
"20341","route","174","482","airport","airport",466
"20357","route","174","1216","airport","airport",470
"20373","route","175","74","airport","airport",804
"20389","route","175","260","airport","airport",747
"20405","route","175","554","airport","airport",525
"20421","route","176","77","airport","airport",371
"20437","route","176","200","airport","airport",759
"20453","route","176","344","airport","airport",283
"20469","route","176","504","airport","airport",1600
"20485","route","177","9","airport","airport",4851
"20501","route","177","54","airport","airport",5410
"20517","route","177","79","airport","airport",468
"20533","route","177","111","airport","airport",698
"20549","route","177","173","airport","airport",768
"20565","route","177","260","airport","airport",694
"20581","route","177","346","airport","airport",708
"20596","route","177","486","airport","airport",2390
"20612","route","177","519","airport","airport",1265
"20628","route","177","1397","airport","airport",92
"20644","route","178","3","airport","airport",1030
"20660","route","178","19","airport","airport",591
"20676","route","178","38","airport","airport",918
"20692","route","178","85","airport","airport",802
"20708","route","178","187","airport","airport",574
"20724","route","178","239","airport","airport",329
"20740","route","178","295","airport","airport",707
"20756","route","178","387","airport","airport",460
"20772","route","178","431","airport","airport",752
"20788","route","178","549","airport","airport",445
"20804","route","178","1062","airport","airport",178
"20820","route","179","73","airport","airport",609
"20836","route","179","170","airport","airport",719
"20851","route","179","347","airport","airport",922
"20867","route","179","726","airport","airport",1114
"20883","route","180","9","airport","airport",549
"20899","route","180","33","airport","airport",931
"20915","route","180","76","airport","airport",5398
"20931","route","180","136","airport","airport",798
"20947","route","180","266","airport","airport",1979
"20963","route","180","418","airport","airport",859
"20979","route","180","1438","airport","airport",1580
"20995","route","181","30","airport","airport",173
"21011","route","182","11","airport","airport",468
"21027","route","182","38","airport","airport",484
"21043","route","182","1274","airport","airport",653
"21059","route","183","16","airport","airport",950
"21075","route","183","45","airport","airport",505
"21091","route","183","241","airport","airport",1718
"21106","route","183","2094","airport","airport",556
"21122","route","184","18","airport","airport",177
"21138","route","184","51","airport","airport",4177
"21154","route","184","1274","airport","airport",841
"21170","route","185","17","airport","airport",393
"21186","route","185","41","airport","airport",692
"21202","route","185","189","airport","airport",435
"21218","route","186","7","airport","airport",1181
"21234","route","186","31","airport","airport",650
"21250","route","186","188","airport","airport",579
"21266","route","186","929","airport","airport",328
"21282","route","187","16","airport","airport",1069
"21298","route","187","35","airport","airport",870
"21314","route","187","189","airport","airport",317
"21330","route","187","436","airport","airport",146
"21346","route","188","12","airport","airport",1820
"21361","route","188","42","airport","airport",886
"21377","route","189","13","airport","airport",1751
"21393","route","189","35","airport","airport",722
"21409","route","189","549","airport","airport",1046
"21425","route","190","20","airport","airport",1440
"21441","route","190","42","airport","airport",1839
"21457","route","190","186","airport","airport",793
"21473","route","190","281","airport","airport",282
"21489","route","190","620","airport","airport",220
"21505","route","193","10","airport","airport",985
"21521","route","193","38","airport","airport",806
"21537","route","194","3","airport","airport",427
"21553","route","194","35","airport","airport",1211
"21569","route","195","26","airport","airport",1109
"21585","route","195","389","airport","airport",126
"21601","route","196","149","airport","airport",2560
"21616","route","198","8","airport","airport",5015
"21632","route","198","60","airport","airport",568
"21648","route","198","92","airport","airport",637
"21664","route","198","140","airport","airport",609
"21680","route","198","202","airport","airport",1156
"21696","route","198","261","airport","airport",435
"21712","route","198","451","airport","airport",372
"21728","route","198","499","airport","airport",564
"21744","route","198","521","airport","airport",1066
"21760","route","198","636","airport","airport",539
"21776","route","198","835","airport","airport",1090
"21792","route","199","13","airport","airport",6077
"21808","route","199","691","airport","airport",129
"21824","route","200","52","airport","airport",269
"21840","route","200","92","airport","airport",534
"21856","route","200","116","airport","airport",976
"21871","route","200","179","airport","airport",367
"21887","route","200","327","airport","airport",524
"21903","route","200","484","airport","airport",2165
"21919","route","200","521","airport","airport",1147
"21935","route","200","1225","airport","airport",736
"21951","route","201","58","airport","airport",2042
"21967","route","201","162","airport","airport",2330
"21983","route","201","727","airport","airport",222
"21999","route","202","47","airport","airport",3564
"22015","route","202","77","airport","airport",929
"22031","route","202","107","airport","airport",892
"22047","route","202","171","airport","airport",1066
"22063","route","202","275","airport","airport",200
"22079","route","202","347","airport","airport",172
"22095","route","202","589","airport","airport",4035
"22111","route","202","1592","airport","airport",3504
"22126","route","204","51","airport","airport",924
"22142","route","204","106","airport","airport",2552
"22158","route","204","303","airport","airport",388
"22174","route","204","833","airport","airport",2357
"22190","route","205","13","airport","airport",6782
"22206","route","205","61","airport","airport",501
"22222","route","205","199","airport","airport",1728
"22238","route","205","669","airport","airport",539
"22254","route","205","689","airport","airport",835
"22270","route","205","750","airport","airport",1795
"22286","route","205","1042","airport","airport",1306
"22302","route","205","2937","airport","airport",988
"22318","route","206","108","airport","airport",667
"22334","route","206","170","airport","airport",1027
"22350","route","206","330","airport","airport",1309
"22366","route","206","492","airport","airport",2432
"22381","route","206","541","airport","airport",797
"22397","route","206","826","airport","airport",818
"22413","route","206","3276","airport","airport",895
"22429","route","207","216","airport","airport",1705
"22445","route","207","2773","airport","airport",76
"22461","route","208","15","airport","airport",333
"22477","route","208","239","airport","airport",456
"22493","route","208","2197","airport","airport",370
"22509","route","209","296","airport","airport",760
"22525","route","211","83","airport","airport",137
"22541","route","212","205","airport","airport",807
"22557","route","212","714","airport","airport",674
"22573","route","213","52","airport","airport",5752
"22589","route","213","106","airport","airport",4909
"22605","route","213","568","airport","airport",910
"22621","route","213","706","airport","airport",1612
"22636","route","213","1036","airport","airport",504
"22652","route","214","213","airport","airport",673
"22668","route","214","750","airport","airport",128
"22684","route","215","13","airport","airport",8314
"22700","route","215","100","airport","airport",5337
"22716","route","215","201","airport","airport",2890
"22732","route","215","354","airport","airport",3165
"22748","route","215","1166","airport","airport",432
"22764","route","215","2044","airport","airport",632
"22780","route","215","2273","airport","airport",563
"22796","route","216","71","airport","airport",3234
"22812","route","216","162","airport","airport",513
"22828","route","216","662","airport","airport",910
"22844","route","216","1205","airport","airport",216
"22860","route","217","22","airport","airport",3608
"22876","route","217","70","airport","airport",1265
"22907","route","217","276","airport","airport",1600
"22923","route","217","1423","airport","airport",1294
"22939","route","218","219","airport","airport",320
"22955","route","219","47","airport","airport",2108
"22971","route","219","1285","airport","airport",87
"22987","route","220","178","airport","airport",1521
"23003","route","221","50","airport","airport",3440
"23019","route","223","137","airport","airport",1150
"23035","route","224","49","airport","airport",3107
"23051","route","224","334","airport","airport",318
"23067","route","224","1914","airport","airport",291
"23083","route","225","15","airport","airport",718
"23099","route","225","85","airport","airport",1877
"23115","route","226","126","airport","airport",595
"23131","route","227","7","airport","airport",885
"23147","route","228","50","airport","airport",1787
"23162","route","228","87","airport","airport",1971
"23178","route","228","174","airport","airport",1938
"23194","route","228","276","airport","airport",1832
"23210","route","228","484","airport","airport",99
"23226","route","228","852","airport","airport",1037
"23242","route","229","60","airport","airport",269
"23258","route","229","257","airport","airport",126
"23274","route","230","50","airport","airport",813
"23290","route","230","87","airport","airport",810
"23306","route","230","113","airport","airport",198
"23322","route","230","206","airport","airport",864
"23338","route","230","326","airport","airport",950
"23354","route","230","469","airport","airport",975
"23370","route","230","534","airport","airport",868
"23386","route","230","803","airport","airport",515
"23402","route","230","1368","airport","airport",1467
"23417","route","230","1743","airport","airport",189
"23433","route","231","197","airport","airport",1036
"23449","route","231","2929","airport","airport",152
"23465","route","232","981","airport","airport",691
"23481","route","233","236","airport","airport",47
"23497","route","234","56","airport","airport",1038
"23513","route","234","122","airport","airport",3273
"23529","route","234","731","airport","airport",535
"23545","route","235","49","airport","airport",7278
"23561","route","235","106","airport","airport",4280
"23577","route","235","674","airport","airport",2379
"23593","route","235","1496","airport","airport",2176
"23609","route","235","2898","airport","airport",373
"23625","route","237","5","airport","airport",2063
"23641","route","237","236","airport","airport",121
"23657","route","238","9","airport","airport",782
"23672","route","238","1274","airport","airport",726
"23688","route","239","25","airport","airport",181
"23704","route","239","190","airport","airport",849
"23720","route","240","16","airport","airport",1211
"23736","route","240","91","airport","airport",2928
"23752","route","241","6","airport","airport",1507
"23768","route","241","51","airport","airport",4396
"23784","route","241","133","airport","airport",3742
"23800","route","241","297","airport","airport",557
"23816","route","242","363","airport","airport",465
"23832","route","243","35","airport","airport",2207
"23848","route","243","306","airport","airport",531
"23864","route","243","2185","airport","airport",88
"23880","route","244","20","airport","airport",646
"23896","route","244","181","airport","airport",439
"23912","route","245","372","airport","airport",145
"23927","route","247","49","airport","airport",2487
"23943","route","248","73","airport","airport",1451
"23959","route","248","108","airport","airport",1170
"23975","route","248","206","airport","airport",1032
"23991","route","248","455","airport","airport",633
"24007","route","248","653","airport","airport",166
"24023","route","249","10","airport","airport",6732
"24039","route","249","80","airport","airport",2483
"24055","route","249","201","airport","airport",2509
"24071","route","249","723","airport","airport",844
"24087","route","249","1205","airport","airport",530
"24103","route","249","2273","airport","airport",524
"24119","route","250","58","airport","airport",3618
"24135","route","250","136","airport","airport",8754
"24151","route","250","249","airport","airport",4152
"24167","route","250","673","airport","airport",674
"24182","route","250","705","airport","airport",1219
"24198","route","250","927","airport","airport",780
"24214","route","250","1493","airport","airport",286
"24230","route","250","1515","airport","airport",448
"24246","route","250","1824","airport","airport",1160
"24262","route","250","2968","airport","airport",673
"24278","route","251","52","airport","airport",1127
"24294","route","251","88","airport","airport",1048
"24310","route","251","114","airport","airport",465
"24326","route","251","198","airport","airport",1151
"24342","route","251","311","airport","airport",1065
"24358","route","251","470","airport","airport",744
"24374","route","251","539","airport","airport",972
"24390","route","251","1265","airport","airport",1081
"24406","route","252","72","airport","airport",1983
"24422","route","252","179","airport","airport",1659
"24437","route","252","475","airport","airport",1601
"24453","route","253","112","airport","airport",1012
"24469","route","253","254","airport","airport",231
"24485","route","253","485","airport","airport",1823
"24501","route","253","787","airport","airport",925
"24517","route","254","95","airport","airport",304
"24533","route","254","451","airport","airport",328
"24549","route","255","72","airport","airport",1226
"24565","route","255","146","airport","airport",410
"24581","route","255","318","airport","airport",1326
"24597","route","255","478","airport","airport",1693
"24613","route","255","1193","airport","airport",813
"24629","route","256","47","airport","airport",6822
"24645","route","256","216","airport","airport",1132
"24661","route","256","2305","airport","airport",174
"24677","route","257","96","airport","airport",468
"24692","route","257","534","airport","airport",159
"24708","route","258","110","airport","airport",167
"24724","route","259","52","airport","airport",1353
"24740","route","259","97","airport","airport",2023
"24756","route","259","276","airport","airport",1301
"24772","route","259","504","airport","airport",178
"24788","route","259","1380","airport","airport",86
"24804","route","260","80","airport","airport",677
"24820","route","260","171","airport","airport",808
"24836","route","260","257","airport","airport",152
"24852","route","260","484","airport","airport",1685
"24868","route","260","518","airport","airport",1771
"24884","route","260","1758","airport","airport",1515
"24900","route","261","113","airport","airport",1158
"24916","route","261","279","airport","airport",1243
"24932","route","261","504","airport","airport",1864
"24947","route","262","97","airport","airport",451
"24963","route","263","13","airport","airport",832
"24979","route","264","7","airport","airport",612
"24995","route","265","16","airport","airport",662
"25011","route","266","45","airport","airport",515
"25027","route","267","8","airport","airport",835
"25043","route","268","14","airport","airport",657
"25059","route","268","190","airport","airport",271
"25075","route","269","14","airport","airport",291
"25091","route","269","190","airport","airport",467
"25107","route","271","23","airport","airport",522
"25123","route","272","23","airport","airport",2443
"25139","route","273","314","airport","airport",481
"25155","route","274","142","airport","airport",1037
"25171","route","274","329","airport","airport",553
"25187","route","274","512","airport","airport",1075
"25202","route","274","1217","airport","airport",885
"25218","route","275","79","airport","airport",1061
"25234","route","275","172","airport","airport",882
"25250","route","275","482","airport","airport",1538
"25266","route","275","1213","airport","airport",429
"25282","route","276","79","airport","airport",267
"25298","route","276","167","airport","airport",431
"25314","route","276","319","airport","airport",507
"25330","route","276","502","airport","airport",326
"25346","route","277","11","airport","airport",570
"25362","route","279","70","airport","airport",919
"25378","route","279","107","airport","airport",876
"25394","route","279","331","airport","airport",914
"25410","route","280","11","airport","airport",1527
"25426","route","280","186","airport","airport",1353
"25442","route","281","13","airport","airport",1990
"25457","route","281","45","airport","airport",405
"25473","route","282","1070","airport","airport",705
"25489","route","283","178","airport","airport",646
"25505","route","284","93","airport","airport",436
"25521","route","284","478","airport","airport",197
"25537","route","285","57","airport","airport",4355
"25553","route","285","165","airport","airport",598
"25569","route","285","678","airport","airport",1388
"25585","route","285","2937","airport","airport",2319
"25601","route","286","80","airport","airport",1706
"25617","route","286","215","airport","airport",720
"25633","route","286","818","airport","airport",375
"25649","route","287","51","airport","airport",786
"25665","route","287","112","airport","airport",1051
"25681","route","287","452","airport","airport",381
"25697","route","287","1400","airport","airport",419
"25712","route","288","18","airport","airport",587
"25728","route","289","186","airport","airport",318
"25744","route","291","10","airport","airport",325
"25760","route","291","46","airport","airport",547
"25776","route","292","30","airport","airport",754
"25792","route","293","18","airport","airport",2204
"25808","route","293","573","airport","airport",431
"25824","route","294","57","airport","airport",2401
"25840","route","294","2209","airport","airport",101
"25856","route","295","1070","airport","airport",1063
"25872","route","296","35","airport","airport",277
"25888","route","297","40","airport","airport",545
"25904","route","297","241","airport","airport",557
"25920","route","297","2594","airport","airport",316
"25936","route","298","133","airport","airport",2639
"25952","route","299","48","airport","airport",5668
"25967","route","299","285","airport","airport",2098
"25983","route","299","703","airport","airport",737
"25999","route","299","1481","airport","airport",724
"26015","route","299","3296","airport","airport",422
"26031","route","302","50","airport","airport",1128
"26047","route","302","161","airport","airport",1284
"26063","route","302","1965","airport","airport",414
"26079","route","303","103","airport","airport",2069
"26095","route","303","328","airport","airport",631
"26111","route","303","847","airport","airport",1806
"26127","route","303","1898","airport","airport",643
"26143","route","305","14","airport","airport",603
"26159","route","306","12","airport","airport",2062
"26175","route","306","1556","airport","airport",124
"26191","route","307","45","airport","airport",129
"26207","route","309","46","airport","airport",478
"26222","route","311","51","airport","airport",523
"26238","route","311","217","airport","airport",980
"26254","route","311","653","airport","airport",1395
"26270","route","312","70","airport","airport",4855
"26286","route","312","180","airport","airport",316
"26302","route","312","1457","airport","airport",110
"26318","route","313","98","airport","airport",846
"26334","route","313","251","airport","airport",1448
"26350","route","313","793","airport","airport",498
"26366","route","315","69","airport","airport",543
"26382","route","315","353","airport","airport",1197
"26398","route","316","49","airport","airport",3921
"26414","route","316","249","airport","airport",1740
"26430","route","317","52","airport","airport",2556
"26446","route","318","52","airport","airport",1248
"26462","route","318","174","airport","airport",1284
"26477","route","318","492","airport","airport",1912
"26493","route","318","860","airport","airport",1115
"26509","route","318","1419","airport","airport",1310
"26525","route","318","2685","airport","airport",1402
"26541","route","318","3383","airport","airport",80
"26557","route","319","87","airport","airport",663
"26573","route","319","248","airport","airport",983
"26589","route","319","1232","airport","airport",786
"26605","route","320","321","airport","airport",1256
"26621","route","320","2629","airport","airport",564
"26637","route","321","51","airport","airport",2362
"26653","route","321","154","airport","airport",785
"26669","route","321","807","airport","airport",897
"26685","route","322","58","airport","airport",1272
"26701","route","323","51","airport","airport",3001
"26717","route","323","336","airport","airport",2999
"26732","route","324","50","airport","airport",337
"26748","route","324","451","airport","airport",226
"26764","route","325","548","airport","airport",399
"26780","route","326","76","airport","airport",349
"26796","route","326","168","airport","airport",261
"26812","route","326","451","airport","airport",481
"26828","route","326","519","airport","airport",1218
"26844","route","327","60","airport","airport",886
"26860","route","327","170","airport","airport",403
"26876","route","327","1429","airport","airport",320
"26892","route","328","84","airport","airport",621
"26908","route","328","161","airport","airport",1230
"26924","route","328","326","airport","airport",509
"26940","route","328","487","airport","airport",1320
"26956","route","328","829","airport","airport",657
"26972","route","328","1664","airport","airport",622
"27003","route","329","110","airport","airport",1048
"27019","route","329","275","airport","airport",716
"27035","route","329","499","airport","airport",309
"27051","route","329","796","airport","airport",725
"27067","route","329","1240","airport","airport",479
"27083","route","330","53","airport","airport",1088
"27099","route","330","103","airport","airport",929
"27115","route","330","174","airport","airport",681
"27131","route","330","451","airport","airport",1374
"27147","route","330","793","airport","airport",801
"27163","route","330","3266","airport","airport",1363
"27179","route","331","171","airport","airport",634
"27195","route","331","517","airport","airport",1585
"27211","route","332","58","airport","airport",3776
"27227","route","332","108","airport","airport",1067
"27243","route","332","204","airport","airport",1033
"27258","route","332","487","airport","airport",236
"27274","route","332","838","airport","airport",2995
"27290","route","332","1741","airport","airport",1616
"27306","route","333","202","airport","airport",275
"27322","route","334","547","airport","airport",1747
"27338","route","334","1923","airport","airport",353
"27354","route","335","161","airport","airport",2439
"27370","route","335","811","airport","airport",542
"27386","route","335","2737","airport","airport",1490
"27402","route","336","139","airport","airport",129
"27418","route","336","332","airport","airport",2459
"27434","route","336","2138","airport","airport",219
"27450","route","337","70","airport","airport",4932
"27466","route","337","315","airport","airport",2272
"27482","route","337","678","airport","airport",328
"27498","route","337","906","airport","airport",1101
"27513","route","337","1487","airport","airport",768
"27529","route","337","1516","airport","airport",910
"27545","route","337","2956","airport","airport",406
"27561","route","338","49","airport","airport",1064
"27577","route","338","95","airport","airport",1138
"27593","route","338","230","airport","airport",606
"27609","route","338","464","airport","airport",1443
"27625","route","338","799","airport","airport",1152
"27641","route","339","161","airport","airport",3400
"27657","route","340","80","airport","airport",1016
"27673","route","341","70","airport","airport",1490
"27689","route","342","49","airport","airport",1357
"27705","route","342","79","airport","airport",1151
"27721","route","342","170","airport","airport",1030
"27737","route","342","352","airport","airport",1927
"27753","route","342","1196","airport","airport",240
"27768","route","343","87","airport","airport",519
"27784","route","344","77","airport","airport",294
"27800","route","344","167","airport","airport",794
"27816","route","344","329","airport","airport",194
"27832","route","344","787","airport","airport",1073
"27848","route","345","51","airport","airport",4048
"27864","route","345","332","airport","airport",3220
"27880","route","345","2000","airport","airport",494
"27896","route","346","75","airport","airport",976
"27912","route","346","122","airport","airport",4221
"27928","route","346","258","airport","airport",1577
"27944","route","346","473","airport","airport",820
"27960","route","346","811","airport","airport",2223
"27976","route","346","1381","airport","airport",1326
"27992","route","346","2653","airport","airport",1346
"28008","route","346","2710","airport","airport",1478
"28023","route","346","2735","airport","airport",703
"28039","route","347","52","airport","airport",1025
"28055","route","347","109","airport","airport",922
"28071","route","347","252","airport","airport",739
"28087","route","347","498","airport","airport",448
"28103","route","347","1281","airport","airport",630
"28119","route","348","204","airport","airport",333
"28135","route","348","2167","airport","airport",421
"28151","route","349","201","airport","airport",1345
"28167","route","349","2785","airport","airport",253
"28183","route","352","51","airport","airport",3188
"28199","route","352","161","airport","airport",2086
"28215","route","352","862","airport","airport",448
"28231","route","352","2721","airport","airport",143
"28247","route","353","67","airport","airport",4001
"28263","route","353","107","airport","airport",2613
"28278","route","353","335","airport","airport",1479
"28294","route","353","2261","airport","airport",900
"28310","route","354","71","airport","airport",3382
"28326","route","354","842","airport","airport",144
"28342","route","355","201","airport","airport",1868
"28358","route","359","46","airport","airport",312
"28374","route","360","49","airport","airport",5261
"28390","route","360","241","airport","airport",1034
"28406","route","360","1057","airport","airport",113
"28422","route","360","2556","airport","airport",144
"28438","route","360","2572","airport","airport",129
"28454","route","362","35","airport","airport",1014
"28470","route","363","14","airport","airport",563
"28486","route","363","291","airport","airport",664
"28502","route","363","2102","airport","airport",782
"28518","route","366","8","airport","airport",837
"28533","route","367","31","airport","airport",1007
"28549","route","367","576","airport","airport",742
"28565","route","368","8","airport","airport",311
"28581","route","369","180","airport","airport",941
"28597","route","372","31","airport","airport",1825
"28613","route","372","1820","airport","airport",52
"28629","route","374","7","airport","airport",522
"28645","route","375","10","airport","airport",442
"28661","route","375","183","airport","airport",497
"28677","route","379","6","airport","airport",405
"28693","route","379","363","airport","airport",520
"28709","route","381","20","airport","airport",351
"28725","route","383","1070","airport","airport",1219
"28741","route","385","8","airport","airport",738
"28757","route","387","46","airport","airport",128
"28773","route","389","16","airport","airport",1504
"28788","route","389","180","airport","airport",1061
"28804","route","389","899","airport","airport",235
"28820","route","391","8","airport","airport",771
"28836","route","394","1","airport","airport",801
"28852","route","395","31","airport","airport",1012
"28868","route","396","8","airport","airport",996
"28884","route","397","8","airport","airport",860
"28900","route","398","1","airport","airport",340
"28916","route","403","1","airport","airport",1593
"28932","route","404","8","airport","airport",397
"28948","route","408","17","airport","airport",274
"28964","route","409","384","airport","airport",1624
"28980","route","412","18","airport","airport",108
"28996","route","413","367","airport","airport",427
"29012","route","415","11","airport","airport",1538
"29028","route","415","578","airport","airport",221
"29043","route","416","31","airport","airport",1177
"29059","route","417","23","airport","airport",3318
"29075","route","417","133","airport","airport",3323
"29091","route","417","298","airport","airport",776
"29107","route","417","585","airport","airport",3118
"29123","route","417","1626","airport","airport",981
"29139","route","420","5","airport","airport",2270
"29155","route","420","180","airport","airport",544
"29171","route","420","1456","airport","airport",2198
"29187","route","421","46","airport","airport",706
"29203","route","422","23","airport","airport",1249
"29219","route","422","367","airport","airport",631
"29235","route","426","8","airport","airport",113
"29251","route","429","14","airport","airport",646
"29267","route","430","6","airport","airport",819
"29283","route","430","295","airport","airport",610
"29298","route","431","31","airport","airport",615
"29314","route","433","75","airport","airport",250
"29330","route","434","47","airport","airport",2344
"29346","route","435","25","airport","airport",896
"29362","route","437","7","airport","airport",406
"29378","route","438","12","airport","airport",208
"29394","route","439","31","airport","airport",730
"29410","route","441","35","airport","airport",582
"29426","route","442","701","airport","airport",2100
"29442","route","442","1802","airport","airport",510
"29458","route","443","18","airport","airport",1004
"29474","route","445","1","airport","airport",445
"29490","route","447","18","airport","airport",178
"29506","route","450","17","airport","airport",251
"29522","route","451","76","airport","airport",572
"29538","route","451","115","airport","airport",949
"29553","route","451","200","airport","airport",631
"29569","route","451","311","airport","airport",289
"29585","route","451","475","airport","airport",238
"29601","route","451","504","airport","airport",1768
"29617","route","451","808","airport","airport",1411
"29633","route","452","70","airport","airport",502
"29649","route","453","70","airport","airport",480
"29665","route","453","255","airport","airport",1174
"29681","route","453","806","airport","airport",63
"29697","route","454","102","airport","airport",1382
"29713","route","454","482","airport","airport",987
"29729","route","455","113","airport","airport",1802
"29745","route","455","541","airport","airport",681
"29761","route","456","64","airport","airport",1448
"29777","route","456","299","airport","airport",1084
"29793","route","456","879","airport","airport",966
"29808","route","456","2833","airport","airport",172
"29824","route","457","456","airport","airport",936
"29840","route","457","902","airport","airport",1004
"29856","route","458","61","airport","airport",1630
"29872","route","458","680","airport","airport",409
"29888","route","458","761","airport","airport",417
"29904","route","459","93","airport","airport",421
"29920","route","459","255","airport","airport",1646
"29936","route","459","1279","airport","airport",917
"29952","route","460","514","airport","airport",427
"29968","route","461","1929","airport","airport",182
"29984","route","463","68","airport","airport",148
"30000","route","463","198","airport","airport",556
"30016","route","464","73","airport","airport",877
"30032","route","464","486","airport","airport",2239
"30048","route","467","51","airport","airport",320
"30063","route","467","503","airport","airport",551
"30079","route","469","75","airport","airport",482
"30095","route","469","230","airport","airport",975
"30111","route","469","510","airport","airport",1090
"30127","route","470","70","airport","airport",456
"30143","route","471","77","airport","airport",777
"30159","route","471","555","airport","airport",411
"30175","route","473","84","airport","airport",660
"30191","route","473","139","airport","airport",1561
"30207","route","473","255","airport","airport",1358
"30223","route","473","455","airport","airport",771
"30239","route","473","519","airport","airport",1086
"30255","route","473","1213","airport","airport",1009
"30271","route","474","486","airport","airport",2134
"30287","route","475","139","airport","airport",2335
"30303","route","475","451","airport","airport",238
"30318","route","475","1424","airport","airport",1649
"30334","route","477","94","airport","airport",402
"30350","route","478","92","airport","airport",219
"30366","route","479","113","airport","airport",1700
"30382","route","480","455","airport","airport",482
"30398","route","481","50","airport","airport",690
"30414","route","481","248","airport","airport",524
"30430","route","481","793","airport","airport",933
"30446","route","482","74","airport","airport",1305
"30462","route","482","98","airport","airport",990
"30478","route","482","202","airport","airport",1611
"30494","route","482","475","airport","airport",1133
"30510","route","482","792","airport","airport",914
"30526","route","483","113","airport","airport",1624
"30542","route","483","658","airport","airport",870
"30558","route","484","75","airport","airport",2112
"30573","route","484","114","airport","airport",1192
"30589","route","484","311","airport","airport",1638
"30605","route","484","1266","airport","airport",1664
"30621","route","485","84","airport","airport",1780
"30637","route","485","200","airport","airport",2128
"30653","route","485","484","airport","airport",37
"30669","route","485","1421","airport","airport",2266
"30685","route","486","80","airport","airport",2060
"30701","route","486","146","airport","airport",3060
"30717","route","486","260","airport","airport",1765
"30733","route","486","469","airport","airport",2156
"30749","route","486","791","airport","airport",1777
"30765","route","486","1426","airport","airport",1284
"30781","route","487","93","airport","airport",2389
"30797","route","487","473","airport","airport",1914
"30813","route","488","73","airport","airport",872
"30828","route","488","112","airport","airport",1803
"30844","route","488","326","airport","airport",1693
"30860","route","488","791","airport","airport",1340
"30876","route","489","79","airport","airport",2801
"30892","route","490","50","airport","airport",2723
"30908","route","491","87","airport","airport",2149
"30924","route","491","492","airport","airport",66
"30940","route","492","79","airport","airport",2218
"30956","route","492","286","airport","airport",276
"30972","route","493","70","airport","airport",1028
"30988","route","493","519","airport","airport",499
"31004","route","494","97","airport","airport",2268
"31020","route","494","451","airport","airport",2074
"31036","route","495","72","airport","airport",1232
"31052","route","495","261","airport","airport",1257
"31068","route","496","60","airport","airport",1111
"31099","route","497","114","airport","airport",279
"31115","route","498","52","airport","airport",850
"31131","route","498","97","airport","airport",1145
"31147","route","498","173","airport","airport",696
"31163","route","498","332","airport","airport",578
"31179","route","498","808","airport","airport",1556
"31195","route","499","60","airport","airport",644
"31211","route","499","112","airport","airport",970
"31227","route","499","252","airport","airport",1200
"31243","route","499","488","airport","airport",994
"31259","route","500","50","airport","airport",748
"31275","route","500","198","airport","airport",617
"31291","route","500","1237","airport","airport",470
"31307","route","501","108","airport","airport",144
"31323","route","501","1237","airport","airport",466
"31339","route","502","115","airport","airport",351
"31354","route","502","784","airport","airport",476
