~id,~label,~from,~to,~fromLabels,~toLabels
"52868","contains","3594","3382","country","airport"
"49490","contains","3623","4","country","airport"
"49506","contains","3623","20","country","airport"
"49522","contains","3623","36","country","airport"
"49538","contains","3460","52","country","airport"
"49554","contains","3503","68","country","airport"
"49570","contains","3621","84","country","airport"
"49586","contains","3564","100","country","airport"
"49602","contains","3595","116","country","airport"
"49618","contains","3426","132","country","airport"
"49634","contains","3623","148","country","airport"
"49650","contains","3622","164","country","airport"
"49665","contains","3522","179","country","airport"
"49681","contains","3537","195","country","airport"
"49697","contains","3623","211","country","airport"
"49713","contains","3623","227","country","airport"
"49729","contains","3445","243","country","airport"
"49745","contains","3482","259","country","airport"
"49761","contains","3595","275","country","airport"
"49777","contains","3623","291","country","airport"
"49793","contains","3623","307","country","airport"
"49809","contains","3480","323","country","airport"
"49825","contains","3588","339","country","airport"
"49841","contains","3587","355","country","airport"
"49857","contains","3623","371","country","airport"
"49873","contains","3623","387","country","airport"
"49889","contains","3445","403","country","airport"
"49905","contains","3623","419","country","airport"
"49920","contains","3578","434","country","airport"
"49936","contains","3623","450","country","airport"
"49952","contains","3474","466","country","airport"
"49968","contains","3566","482","country","airport"
"49984","contains","3595","498","country","airport"
"50000","contains","3503","514","country","airport"
"50016","contains","3623","530","country","airport"
"50032","contains","3434","546","country","airport"
"50048","contains","3498","562","country","airport"
"50064","contains","3491","578","country","airport"
"50080","contains","3442","594","country","airport"
"50096","contains","3623","610","country","airport"
"50112","contains","3623","626","country","airport"
"50128","contains","3401","642","country","airport"
"50144","contains","3429","658","country","airport"
"50160","contains","3440","674","country","airport"
"50191","contains","3527","705","country","airport"
"50207","contains","3527","721","country","airport"
"50223","contains","3497","737","country","airport"
"50239","contains","3505","753","country","airport"
"50255","contains","3505","769","country","airport"
"50271","contains","3500","785","country","airport"
"50287","contains","3566","801","country","airport"
"50303","contains","3457","817","country","airport"
"50319","contains","3446","833","country","airport"
"50335","contains","3542","849","country","airport"
"50351","contains","3623","865","country","airport"
"50367","contains","3440","881","country","airport"
"50383","contains","3537","897","country","airport"
"50399","contains","3623","913","country","airport"
"50415","contains","3623","929","country","airport"
"50431","contains","3623","945","country","airport"
"50446","contains","3623","960","country","airport"
"50462","contains","3410","976","country","airport"
"50478","contains","3410","992","country","airport"
"50494","contains","3410","1008","country","airport"
"50510","contains","3556","1024","country","airport"
"50526","contains","3573","1040","country","airport"
"50542","contains","3412","1056","country","airport"
"50558","contains","3623","1072","country","airport"
"50574","contains","3623","1088","country","airport"
"50590","contains","3623","1104","country","airport"
"50606","contains","3537","1120","country","airport"
"50622","contains","3435","1136","country","airport"
"50638","contains","3623","1152","country","airport"
"50654","contains","3585","1168","country","airport"
"50670","contains","3499","1184","country","airport"
"50686","contains","3573","1200","country","airport"
"50701","contains","3503","1215","country","airport"
"50717","contains","3620","1231","country","airport"
"50733","contains","3435","1247","country","airport"
"50749","contains","3435","1263","country","airport"
"50765","contains","3474","1279","country","airport"
"50781","contains","3623","1295","country","airport"
"50797","contains","3473","1311","country","airport"
"50813","contains","3496","1327","country","airport"
"50829","contains","3496","1343","country","airport"
"50845","contains","3621","1359","country","airport"
"50861","contains","3595","1375","country","airport"
"50877","contains","3573","1391","country","airport"
"50893","contains","3555","1407","country","airport"
"50909","contains","3602","1423","country","airport"
"50925","contains","3435","1439","country","airport"
"50941","contains","3580","1455","country","airport"
"50956","contains","3410","1470","country","airport"
"50972","contains","3440","1486","country","airport"
"50988","contains","3440","1502","country","airport"
"51004","contains","3440","1518","country","airport"
"51020","contains","3537","1534","country","airport"
"51036","contains","3537","1550","country","airport"
"51052","contains","3426","1566","country","airport"
"51068","contains","3426","1582","country","airport"
"51084","contains","3426","1598","country","airport"
"51100","contains","3422","1614","country","airport"
"51116","contains","3563","1630","country","airport"
"51132","contains","3602","1646","country","airport"
"51148","contains","3473","1662","country","airport"
"51164","contains","3474","1678","country","airport"
"51180","contains","3598","1694","country","airport"
"51196","contains","3633","1710","country","airport"
"51211","contains","3455","1725","country","airport"
"51227","contains","3519","1741","country","airport"
"51243","contains","3482","1757","country","airport"
"51259","contains","3597","1773","country","airport"
"51275","contains","3560","1789","country","airport"
"51291","contains","3560","1805","country","airport"
"51307","contains","3418","1821","country","airport"
"51323","contains","3435","1837","country","airport"
"51339","contains","3435","1853","country","airport"
"51355","contains","3435","1869","country","airport"
"51371","contains","3435","1885","country","airport"
"51387","contains","3400","1901","country","airport"
"51403","contains","3552","1917","country","airport"
"51419","contains","3621","1933","country","airport"
"51435","contains","3555","1949","country","airport"
"51451","contains","3602","1965","country","airport"
"51466","contains","3525","1980","country","airport"
"51482","contains","3403","1996","country","airport"
"51498","contains","3455","2012","country","airport"
"51514","contains","3434","2028","country","airport"
"51530","contains","3463","2044","country","airport"
"51546","contains","3601","2060","country","airport"
"51562","contains","3623","2076","country","airport"
"51578","contains","3623","2092","country","airport"
"51594","contains","3623","2108","country","airport"
"51610","contains","3502","2124","country","airport"
"51626","contains","3615","2140","country","airport"
"51642","contains","3615","2156","country","airport"
"51658","contains","3486","2172","country","airport"
"51674","contains","3445","2188","country","airport"
"51690","contains","3444","2204","country","airport"
"51706","contains","3476","2220","country","airport"
"51721","contains","3476","2235","country","airport"
"51737","contains","3626","2251","country","airport"
"51753","contains","3585","2267","country","airport"
"51769","contains","3499","2283","country","airport"
"51785","contains","3559","2299","country","airport"
"51801","contains","3632","2315","country","airport"
"51817","contains","3623","2331","country","airport"
"51833","contains","3623","2347","country","airport"
"51849","contains","3623","2363","country","airport"
"51865","contains","3623","2379","country","airport"
"51881","contains","3531","2395","country","airport"
"51897","contains","3505","2411","country","airport"
"51913","contains","3564","2427","country","airport"
"51929","contains","3564","2443","country","airport"
"51945","contains","3406","2459","country","airport"
"51961","contains","3406","2475","country","airport"
"51976","contains","3426","2490","country","airport"
"51992","contains","3426","2506","country","airport"
"52008","contains","3426","2522","country","airport"
"52024","contains","3426","2538","country","airport"
"52040","contains","3442","2554","country","airport"
"52056","contains","3442","2570","country","airport"
"52072","contains","3426","2586","country","airport"
"52088","contains","3627","2602","country","airport"
"52104","contains","3623","2618","country","airport"
"52120","contains","3508","2634","country","airport"
"52136","contains","3573","2650","country","airport"
"52152","contains","3573","2666","country","airport"
"52168","contains","3573","2682","country","airport"
"52184","contains","3573","2698","country","airport"
"52200","contains","3573","2714","country","airport"
"52216","contains","3573","2730","country","airport"
"52231","contains","3440","2745","country","airport"
"52247","contains","3514","2761","country","airport"
"52263","contains","3547","2777","country","airport"
"52279","contains","3611","2793","country","airport"
"52295","contains","3611","2809","country","airport"
"52311","contains","3629","2825","country","airport"
"52327","contains","3536","2841","country","airport"
"52343","contains","3497","2857","country","airport"
"52359","contains","3497","2873","country","airport"
"52375","contains","3527","2889","country","airport"
"52391","contains","3527","2905","country","airport"
"52407","contains","3410","2921","country","airport"
"52423","contains","3440","2937","country","airport"
"52439","contains","3540","2953","country","airport"
"52455","contains","3440","2969","country","airport"
"52471","contains","3623","2985","country","airport"
"52486","contains","3476","3000","country","airport"
"52502","contains","3435","3016","country","airport"
"52518","contains","3629","3032","country","airport"
"52534","contains","3536","3048","country","airport"
"52550","contains","3442","3064","country","airport"
"52566","contains","3400","3080","country","airport"
"52582","contains","3410","3096","country","airport"
"52598","contains","3461","3112","country","airport"
"52614","contains","3442","3128","country","airport"
"52630","contains","3435","3144","country","airport"
"52646","contains","3435","3160","country","airport"
"52662","contains","3573","3176","country","airport"
"52678","contains","3558","3192","country","airport"
"52694","contains","3623","3208","country","airport"
"52710","contains","3435","3224","country","airport"
"52726","contains","3426","3240","country","airport"
"52741","contains","3426","3255","country","airport"
"52757","contains","3623","3271","country","airport"
"52773","contains","3623","3287","country","airport"
"52789","contains","3440","3303","country","airport"
"52805","contains","3410","3319","country","airport"
"52821","contains","3576","3335","country","airport"
"52837","contains","3440","3351","country","airport"
"52853","contains","3474","3367","country","airport"
"52869","contains","3573","3383","country","airport"
"49491","contains","3623","5","country","airport"
"49507","contains","3623","21","country","airport"
"49523","contains","3623","37","country","airport"
"49539","contains","3473","53","country","airport"
"49555","contains","3496","69","country","airport"
"49571","contains","3435","85","country","airport"
"49587","contains","3611","101","country","airport"
"49603","contains","3496","117","country","airport"
"49619","contains","3406","133","country","airport"
"49635","contains","3623","149","country","airport"
"49651","contains","3629","165","country","airport"
"49666","contains","3537","180","country","airport"
"49682","contains","3623","196","country","airport"
"49698","contains","3505","212","country","airport"
"49714","contains","3595","228","country","airport"
"49730","contains","3623","244","country","airport"
"49746","contains","3621","260","country","airport"
"49762","contains","3474","276","country","airport"
"49778","contains","3623","292","country","airport"
"49794","contains","3623","308","country","airport"
"49810","contains","3621","324","country","airport"
"49826","contains","3482","340","country","airport"
"49842","contains","3623","356","country","airport"
"49858","contains","3418","372","country","airport"
"49874","contains","3623","388","country","airport"
"49890","contains","3623","404","country","airport"
"49906","contains","3464","420","country","airport"
"49921","contains","3623","435","country","airport"
"49937","contains","3621","451","country","airport"
"49953","contains","3474","467","country","airport"
"49969","contains","3521","483","country","airport"
"49985","contains","3474","499","country","airport"
"50001","contains","3567","515","country","airport"
"50017","contains","3623","531","country","airport"
"50033","contains","3574","547","country","airport"
"50049","contains","3462","563","country","airport"
"50065","contains","3436","579","country","airport"
"50081","contains","3422","595","country","airport"
"50097","contains","3623","611","country","airport"
"50113","contains","3623","627","country","airport"
"50129","contains","3531","643","country","airport"
"50145","contains","3496","659","country","airport"
"50161","contains","3440","675","country","airport"
"50176","contains","3505","690","country","airport"
"50192","contains","3564","706","country","airport"
"50208","contains","3622","722","country","airport"
"50224","contains","3497","738","country","airport"
"50240","contains","3505","754","country","airport"
"50256","contains","3505","770","country","airport"
"50272","contains","3555","786","country","airport"
"50288","contains","3545","802","country","airport"
"50304","contains","3463","818","country","airport"
"50320","contains","3551","834","country","airport"
"50336","contains","3533","850","country","airport"
"50352","contains","3623","866","country","airport"
"50368","contains","3435","882","country","airport"
"50384","contains","3537","898","country","airport"
"50400","contains","3623","914","country","airport"
"50416","contains","3435","930","country","airport"
"50447","contains","3623","961","country","airport"
"50463","contains","3410","977","country","airport"
"50479","contains","3410","993","country","airport"
"50495","contains","3410","1009","country","airport"
"50511","contains","3556","1025","country","airport"
"50527","contains","3454","1041","country","airport"
"50543","contains","3442","1057","country","airport"
"50559","contains","3623","1073","country","airport"
"50575","contains","3623","1089","country","airport"
"50591","contains","3623","1105","country","airport"
"50607","contains","3537","1121","country","airport"
"50623","contains","3435","1137","country","airport"
"50639","contains","3623","1153","country","airport"
"50655","contains","3585","1169","country","airport"
"50671","contains","3622","1185","country","airport"
"50687","contains","3496","1201","country","airport"
"50702","contains","3503","1216","country","airport"
"50718","contains","3474","1232","country","airport"
"50734","contains","3435","1248","country","airport"
"50750","contains","3460","1264","country","airport"
"50766","contains","3474","1280","country","airport"
"50782","contains","3466","1296","country","airport"
"50798","contains","3473","1312","country","airport"
"50814","contains","3496","1328","country","airport"
"50830","contains","3410","1344","country","airport"
"50846","contains","3621","1360","country","airport"
"50862","contains","3595","1376","country","airport"
"50878","contains","3573","1392","country","airport"
"50894","contains","3555","1408","country","airport"
"50910","contains","3429","1424","country","airport"
"50926","contains","3435","1440","country","airport"
"50942","contains","3537","1456","country","airport"
"50957","contains","3410","1471","country","airport"
"50973","contains","3440","1487","country","airport"
"50989","contains","3440","1503","country","airport"
"51005","contains","3440","1519","country","airport"
"51021","contains","3537","1535","country","airport"
"51037","contains","3537","1551","country","airport"
"51053","contains","3426","1567","country","airport"
"51069","contains","3426","1583","country","airport"
"51085","contains","3426","1599","country","airport"
"51101","contains","3563","1615","country","airport"
"51117","contains","3563","1631","country","airport"
"51133","contains","3602","1647","country","airport"
"51149","contains","3410","1663","country","airport"
"51165","contains","3474","1679","country","airport"
"51181","contains","3598","1695","country","airport"
"51197","contains","3633","1711","country","airport"
"51212","contains","3608","1726","country","airport"
"51228","contains","3519","1742","country","airport"
"51244","contains","3482","1758","country","airport"
"51260","contains","3597","1774","country","airport"
"51276","contains","3560","1790","country","airport"
"51292","contains","3560","1806","country","airport"
"51308","contains","3435","1822","country","airport"
"51324","contains","3435","1838","country","airport"
"51340","contains","3435","1854","country","airport"
"51356","contains","3435","1870","country","airport"
"51372","contains","3435","1886","country","airport"
"51388","contains","3400","1902","country","airport"
"51404","contains","3552","1918","country","airport"
"51420","contains","3621","1934","country","airport"
"51436","contains","3555","1950","country","airport"
"51452","contains","3602","1966","country","airport"
"51467","contains","3525","1981","country","airport"
"51483","contains","3403","1997","country","airport"
"51499","contains","3455","2013","country","airport"
"51515","contains","3434","2029","country","airport"
"51531","contains","3463","2045","country","airport"
"51547","contains","3601","2061","country","airport"
"51563","contains","3623","2077","country","airport"
"51579","contains","3623","2093","country","airport"
"51595","contains","3623","2109","country","airport"
"51611","contains","3567","2125","country","airport"
"51627","contains","3615","2141","country","airport"
"51643","contains","3615","2157","country","airport"
"51659","contains","3492","2173","country","airport"
"51675","contains","3445","2189","country","airport"
"51691","contains","3444","2205","country","airport"
"51707","contains","3476","2221","country","airport"
"51722","contains","3476","2236","country","airport"
"51738","contains","3626","2252","country","airport"
"51754","contains","3585","2268","country","airport"
"51770","contains","3499","2284","country","airport"
"51786","contains","3559","2300","country","airport"
"51802","contains","3632","2316","country","airport"
"51818","contains","3623","2332","country","airport"
"51834","contains","3623","2348","country","airport"
"51850","contains","3623","2364","country","airport"
"51866","contains","3623","2380","country","airport"
"51882","contains","3623","2396","country","airport"
"51898","contains","3570","2412","country","airport"
"51914","contains","3564","2428","country","airport"
"51930","contains","3564","2444","country","airport"
"51946","contains","3406","2460","country","airport"
"51962","contains","3406","2476","country","airport"
"51977","contains","3426","2491","country","airport"
"51993","contains","3426","2507","country","airport"
"52009","contains","3426","2523","country","airport"
"52025","contains","3442","2539","country","airport"
"52041","contains","3442","2555","country","airport"
"52057","contains","3442","2571","country","airport"
"52073","contains","3624","2587","country","airport"
"52089","contains","3627","2603","country","airport"
"52105","contains","3579","2619","country","airport"
"52121","contains","3508","2635","country","airport"
"52137","contains","3573","2651","country","airport"
"52153","contains","3573","2667","country","airport"
"52169","contains","3573","2683","country","airport"
"52185","contains","3573","2699","country","airport"
"52201","contains","3573","2715","country","airport"
"52217","contains","3573","2731","country","airport"
"52232","contains","3496","2746","country","airport"
"52248","contains","3514","2762","country","airport"
"52264","contains","3496","2778","country","airport"
"52280","contains","3611","2794","country","airport"
"52296","contains","3611","2810","country","airport"
"52312","contains","3629","2826","country","airport"
"52328","contains","3536","2842","country","airport"
"52344","contains","3497","2858","country","airport"
"52360","contains","3623","2874","country","airport"
"52376","contains","3527","2890","country","airport"
"52392","contains","3410","2906","country","airport"
"52408","contains","3410","2922","country","airport"
"52424","contains","3440","2938","country","airport"
"52440","contains","3540","2954","country","airport"
"52456","contains","3440","2970","country","airport"
"52472","contains","3542","2986","country","airport"
"52487","contains","3426","3001","country","airport"
"52503","contains","3495","3017","country","airport"
"52519","contains","3440","3033","country","airport"
"52535","contains","3435","3049","country","airport"
"52551","contains","3499","3065","country","airport"
"52567","contains","3440","3081","country","airport"
"52583","contains","3497","3097","country","airport"
"52599","contains","3461","3113","country","airport"
"52615","contains","3442","3129","country","airport"
"52631","contains","3435","3145","country","airport"
"52647","contains","3435","3161","country","airport"
"52663","contains","3626","3177","country","airport"
"52679","contains","3418","3193","country","airport"
"52695","contains","3461","3209","country","airport"
"52711","contains","3435","3225","country","airport"
"52727","contains","3435","3241","country","airport"
"52742","contains","3623","3256","country","airport"
"52758","contains","3623","3272","country","airport"
"52774","contains","3623","3288","country","airport"
"52790","contains","3440","3304","country","airport"
"52806","contains","3410","3320","country","airport"
"52822","contains","3622","3336","country","airport"
"52838","contains","3440","3352","country","airport"
"52854","contains","3537","3368","country","airport"
"52870","contains","3499","3384","country","airport"
"49492","contains","3623","6","country","airport"
"49508","contains","3623","22","country","airport"
"49524","contains","3623","38","country","airport"
"49540","contains","3505","54","country","airport"
"49556","contains","3548","70","country","airport"
"49572","contains","3435","86","country","airport"
"49588","contains","3573","102","country","airport"
"49604","contains","3496","118","country","airport"
"49620","contains","3563","134","country","airport"
"49636","contains","3623","150","country","airport"
"49652","contains","3435","166","country","airport"
"49667","contains","3623","181","country","airport"
"49683","contains","3410","197","country","airport"
"49699","contains","3505","213","country","airport"
"49715","contains","3621","229","country","airport"
"49731","contains","3492","245","country","airport"
"49747","contains","3621","261","country","airport"
"49763","contains","3623","277","country","airport"
"49779","contains","3592","293","country","airport"
"49795","contains","3623","309","country","airport"
"49811","contains","3619","325","country","airport"
"49827","contains","3482","341","country","airport"
"49843","contains","3623","357","country","airport"
"49859","contains","3623","373","country","airport"
"49875","contains","3537","389","country","airport"
"49891","contains","3623","405","country","airport"
"49907","contains","3623","421","country","airport"
"49922","contains","3623","436","country","airport"
"49938","contains","3621","452","country","airport"
"49954","contains","3417","468","country","airport"
"49970","contains","3595","484","country","airport"
"49986","contains","3474","500","country","airport"
"50002","contains","3615","516","country","airport"
"50018","contains","3460","532","country","airport"
"50034","contains","3608","548","country","airport"
"50050","contains","3586","564","country","airport"
"50066","contains","3436","580","country","airport"
"50082","contains","3627","596","country","airport"
"50098","contains","3623","612","country","airport"
"50114","contains","3623","628","country","airport"
"50130","contains","3510","644","country","airport"
"50146","contains","3595","660","country","airport"
"50162","contains","3440","676","country","airport"
"50177","contains","3554","691","country","airport"
"50193","contains","3527","707","country","airport"
"50209","contains","3632","723","country","airport"
"50225","contains","3496","739","country","airport"
"50241","contains","3505","755","country","airport"
"50257","contains","3505","771","country","airport"
"50273","contains","3566","787","country","airport"
"50289","contains","3595","803","country","airport"
"50305","contains","3601","819","country","airport"
"50321","contains","3614","835","country","airport"
"50337","contains","3488","851","country","airport"
"50353","contains","3623","867","country","airport"
"50369","contains","3623","883","country","airport"
"50385","contains","3537","899","country","airport"
"50401","contains","3623","915","country","airport"
"50417","contains","3623","931","country","airport"
"50432","contains","3623","946","country","airport"
"50448","contains","3623","962","country","airport"
"50464","contains","3410","978","country","airport"
"50480","contains","3410","994","country","airport"
"50496","contains","3410","1010","country","airport"
"50512","contains","3556","1026","country","airport"
"50528","contains","3440","1042","country","airport"
"50544","contains","3435","1058","country","airport"
"50560","contains","3623","1074","country","airport"
"50576","contains","3623","1090","country","airport"
"50592","contains","3623","1106","country","airport"
"50608","contains","3537","1122","country","airport"
"50624","contains","3435","1138","country","airport"
"50640","contains","3623","1154","country","airport"
"50656","contains","3585","1170","country","airport"
"50672","contains","3557","1186","country","airport"
"50703","contains","3572","1217","country","airport"
"50719","contains","3503","1233","country","airport"
"50735","contains","3435","1249","country","airport"
"50751","contains","3460","1265","country","airport"
"50767","contains","3474","1281","country","airport"
"50783","contains","3473","1297","country","airport"
"50799","contains","3602","1313","country","airport"
"50815","contains","3496","1329","country","airport"
"50831","contains","3410","1345","country","airport"
"50847","contains","3621","1361","country","airport"
"50863","contains","3595","1377","country","airport"
"50879","contains","3573","1393","country","airport"
"50895","contains","3555","1409","country","airport"
"50911","contains","3449","1425","country","airport"
"50927","contains","3435","1441","country","airport"
"50943","contains","3450","1457","country","airport"
"50958","contains","3410","1472","country","airport"
"50974","contains","3440","1488","country","airport"
"50990","contains","3440","1504","country","airport"
"51006","contains","3440","1520","country","airport"
"51022","contains","3537","1536","country","airport"
"51038","contains","3537","1552","country","airport"
"51054","contains","3426","1568","country","airport"
"51070","contains","3426","1584","country","airport"
"51086","contains","3439","1600","country","airport"
"51102","contains","3563","1616","country","airport"
"51118","contains","3563","1632","country","airport"
"51134","contains","3602","1648","country","airport"
"51150","contains","3400","1664","country","airport"
"51166","contains","3474","1680","country","airport"
"51182","contains","3598","1696","country","airport"
"51198","contains","3544","1712","country","airport"
"51213","contains","3614","1727","country","airport"
"51229","contains","3595","1743","country","airport"
"51245","contains","3482","1759","country","airport"
"51261","contains","3597","1775","country","airport"
"51277","contains","3560","1791","country","airport"
"51293","contains","3560","1807","country","airport"
"51309","contains","3435","1823","country","airport"
"51325","contains","3435","1839","country","airport"
"51341","contains","3435","1855","country","airport"
"51357","contains","3435","1871","country","airport"
"51373","contains","3435","1887","country","airport"
"51389","contains","3400","1903","country","airport"
"51405","contains","3552","1919","country","airport"
"51421","contains","3621","1935","country","airport"
"51437","contains","3555","1951","country","airport"
"51453","contains","3602","1967","country","airport"
"51468","contains","3525","1982","country","airport"
"51484","contains","3403","1998","country","airport"
"51500","contains","3455","2014","country","airport"
"51516","contains","3434","2030","country","airport"
"51532","contains","3463","2046","country","airport"
"51548","contains","3608","2062","country","airport"
"51564","contains","3623","2078","country","airport"
"51580","contains","3623","2094","country","airport"
"51596","contains","3508","2110","country","airport"
"51612","contains","3567","2126","country","airport"
"51628","contains","3615","2142","country","airport"
"51644","contains","3615","2158","country","airport"
"51660","contains","3492","2174","country","airport"
"51676","contains","3491","2190","country","airport"
"51692","contains","3444","2206","country","airport"
"51708","contains","3476","2222","country","airport"
"51723","contains","3476","2237","country","airport"
"51739","contains","3626","2253","country","airport"
"51755","contains","3585","2269","country","airport"
"51771","contains","3499","2285","country","airport"
"51787","contains","3559","2301","country","airport"
"51803","contains","3632","2317","country","airport"
"51819","contains","3623","2333","country","airport"
"51835","contains","3623","2349","country","airport"
"51851","contains","3623","2365","country","airport"
"51867","contains","3623","2381","country","airport"
"51883","contains","3471","2397","country","airport"
"51899","contains","3570","2413","country","airport"
"51915","contains","3564","2429","country","airport"
"51931","contains","3564","2445","country","airport"
"51947","contains","3406","2461","country","airport"
"51963","contains","3406","2477","country","airport"
"51978","contains","3426","2492","country","airport"
"51994","contains","3426","2508","country","airport"
"52010","contains","3439","2524","country","airport"
"52026","contains","3442","2540","country","airport"
"52042","contains","3442","2556","country","airport"
"52058","contains","3442","2572","country","airport"
"52074","contains","3627","2588","country","airport"
"52090","contains","3627","2604","country","airport"
"52106","contains","3578","2620","country","airport"
"52122","contains","3508","2636","country","airport"
"52138","contains","3479","2652","country","airport"
"52154","contains","3620","2668","country","airport"
"52170","contains","3573","2684","country","airport"
"52186","contains","3573","2700","country","airport"
"52202","contains","3573","2716","country","airport"
"52218","contains","3573","2732","country","airport"
"52233","contains","3600","2747","country","airport"
"52249","contains","3514","2763","country","airport"
"52265","contains","3496","2779","country","airport"
"52281","contains","3611","2795","country","airport"
"52297","contains","3611","2811","country","airport"
"52313","contains","3629","2827","country","airport"
"52329","contains","3536","2843","country","airport"
"52345","contains","3497","2859","country","airport"
"52361","contains","3527","2875","country","airport"
"52377","contains","3527","2891","country","airport"
"52393","contains","3410","2907","country","airport"
"52409","contains","3410","2923","country","airport"
"52425","contains","3440","2939","country","airport"
"52441","contains","3540","2955","country","airport"
"52457","contains","3440","2971","country","airport"
"52473","contains","3623","2987","country","airport"
"52488","contains","3476","3002","country","airport"
"52504","contains","3621","3018","country","airport"
"52520","contains","3440","3034","country","airport"
"52536","contains","3435","3050","country","airport"
"52552","contains","3623","3066","country","airport"
"52568","contains","3442","3082","country","airport"
"52584","contains","3426","3098","country","airport"
"52600","contains","3623","3114","country","airport"
"52616","contains","3560","3130","country","airport"
"52632","contains","3435","3146","country","airport"
"52648","contains","3435","3162","country","airport"
"52664","contains","3623","3178","country","airport"
"52680","contains","3422","3194","country","airport"
"52696","contains","3461","3210","country","airport"
"52712","contains","3435","3226","country","airport"
"52728","contains","3435","3242","country","airport"
"52743","contains","3623","3257","country","airport"
"52759","contains","3623","3273","country","airport"
"52775","contains","3450","3289","country","airport"
"52791","contains","3440","3305","country","airport"
"52807","contains","3474","3321","country","airport"
"52823","contains","3605","3337","country","airport"
"52839","contains","3440","3353","country","airport"
"52855","contains","3557","3369","country","airport"
"52871","contains","3567","3385","country","airport"
"49493","contains","3623","7","country","airport"
"49509","contains","3623","23","country","airport"
"49525","contains","3623","39","country","airport"
"49541","contains","3410","55","country","airport"
"49557","contains","3527","71","country","airport"
"49573","contains","3460","87","country","airport"
"49589","contains","3573","103","country","airport"
"49605","contains","3496","119","country","airport"
"49621","contains","3439","135","country","airport"
"49637","contains","3623","151","country","airport"
"49653","contains","3460","167","country","airport"
"49668","contains","3623","182","country","airport"
"49684","contains","3460","198","country","airport"
"49700","contains","3505","214","country","airport"
"49716","contains","3595","230","country","airport"
"49732","contains","3492","246","country","airport"
"49748","contains","3487","262","country","airport"
"49764","contains","3623","278","country","airport"
"49780","contains","3472","294","country","airport"
"49796","contains","3412","310","country","airport"
"49812","contains","3460","326","country","airport"
"49828","contains","3620","342","country","airport"
"49844","contains","3623","358","country","airport"
"49860","contains","3623","374","country","airport"
"49876","contains","3623","390","country","airport"
"49892","contains","3623","406","country","airport"
"49908","contains","3537","422","country","airport"
"49923","contains","3623","437","country","airport"
"49939","contains","3409","453","country","airport"
"49955","contains","3460","469","country","airport"
"49971","contains","3595","485","country","airport"
"49987","contains","3474","501","country","airport"
"50003","contains","3615","517","country","airport"
"50019","contains","3460","533","country","airport"
"50035","contains","3623","549","country","airport"
"50051","contains","3508","565","country","airport"
"50067","contains","3412","581","country","airport"
"50083","contains","3627","597","country","airport"
"50099","contains","3623","613","country","airport"
"50115","contains","3623","629","country","airport"
"50131","contains","3510","645","country","airport"
"50147","contains","3474","661","country","airport"
"50163","contains","3440","677","country","airport"
"50178","contains","3562","692","country","airport"
"50194","contains","3564","708","country","airport"
"50210","contains","3496","724","country","airport"
"50226","contains","3632","740","country","airport"
"50242","contains","3505","756","country","airport"
"50258","contains","3505","772","country","airport"
"50274","contains","3566","788","country","airport"
"50290","contains","3482","804","country","airport"
"50306","contains","3599","820","country","airport"
"50322","contains","3614","836","country","airport"
"50338","contains","3434","852","country","airport"
"50354","contains","3623","868","country","airport"
"50370","contains","3623","884","country","airport"
"50386","contains","3537","900","country","airport"
"50402","contains","3623","916","country","airport"
"50418","contains","3623","932","country","airport"
"50433","contains","3623","947","country","airport"
"50449","contains","3623","963","country","airport"
"50465","contains","3410","979","country","airport"
"50481","contains","3410","995","country","airport"
"50497","contains","3410","1011","country","airport"
"50513","contains","3556","1027","country","airport"
"50529","contains","3440","1043","country","airport"
"50545","contains","3435","1059","country","airport"
"50561","contains","3623","1075","country","airport"
"50577","contains","3623","1091","country","airport"
"50593","contains","3623","1107","country","airport"
"50609","contains","3537","1123","country","airport"
"50625","contains","3435","1139","country","airport"
"50641","contains","3623","1155","country","airport"
"50657","contains","3585","1171","country","airport"
"50673","contains","3559","1187","country","airport"
"50688","contains","3414","1202","country","airport"
"50704","contains","3572","1218","country","airport"
"50720","contains","3604","1234","country","airport"
"50736","contains","3435","1250","country","airport"
"50752","contains","3621","1266","country","airport"
"50768","contains","3503","1282","country","airport"
"50784","contains","3473","1298","country","airport"
"50800","contains","3602","1314","country","airport"
"50816","contains","3496","1330","country","airport"
"50832","contains","3410","1346","country","airport"
"50848","contains","3621","1362","country","airport"
"50864","contains","3474","1378","country","airport"
"50880","contains","3573","1394","country","airport"
"50896","contains","3555","1410","country","airport"
"50912","contains","3595","1426","country","airport"
"50928","contains","3435","1442","country","airport"
"50959","contains","3410","1473","country","airport"
"50975","contains","3440","1489","country","airport"
"50991","contains","3440","1505","country","airport"
"51007","contains","3440","1521","country","airport"
"51023","contains","3537","1537","country","airport"
"51039","contains","3537","1553","country","airport"
"51055","contains","3426","1569","country","airport"
"51071","contains","3426","1585","country","airport"
"51087","contains","3439","1601","country","airport"
"51103","contains","3563","1617","country","airport"
"51119","contains","3563","1633","country","airport"
"51135","contains","3602","1649","country","airport"
"51151","contains","3400","1665","country","airport"
"51167","contains","3475","1681","country","airport"
"51183","contains","3598","1697","country","airport"
"51199","contains","3544","1713","country","airport"
"51214","contains","3614","1728","country","airport"
"51230","contains","3474","1744","country","airport"
"51246","contains","3482","1760","country","airport"
"51262","contains","3597","1776","country","airport"
