~id,~label,~from,~to,~fromLabels,~toLabels
"56152","contains","3635","3269","continent","airport"
"56168","contains","3637","3285","continent","airport"
"56184","contains","3639","3301","continent","airport"
"56200","contains","3640","3317","continent","airport"
"56216","contains","3636","3333","continent","airport"
"56232","contains","3639","3349","continent","airport"
"56248","contains","3635","3365","continent","airport"
"56264","contains","3637","3381","continent","airport"
"56280","contains","3639","3397","continent","airport"
"52886","contains","3637","3","continent","airport"
"52902","contains","3637","19","continent","airport"
"52918","contains","3637","35","continent","airport"
"52934","contains","3635","51","continent","airport"
"52950","contains","3639","67","continent","airport"
"52966","contains","3637","83","continent","airport"
"52982","contains","3637","99","continent","airport"
"52997","contains","3635","114","continent","airport"
"53013","contains","3638","130","continent","airport"
"53029","contains","3639","146","continent","airport"
"53045","contains","3639","162","continent","airport"
"53061","contains","3637","178","continent","airport"
"53077","contains","3637","194","continent","airport"
"53093","contains","3637","210","continent","airport"
"53109","contains","3636","226","continent","airport"
"53125","contains","3637","242","continent","airport"
"53141","contains","3635","258","continent","airport"
"53157","contains","3635","274","continent","airport"
"53173","contains","3637","290","continent","airport"
"53189","contains","3637","306","continent","airport"
"53205","contains","3639","322","continent","airport"
"53221","contains","3635","338","continent","airport"
"53237","contains","3636","354","continent","airport"
"53252","contains","3637","369","continent","airport"
"53268","contains","3637","385","continent","airport"
"53284","contains","3637","401","continent","airport"
"53300","contains","3637","417","continent","airport"
"53316","contains","3635","433","continent","airport"
"53332","contains","3637","449","continent","airport"
"53348","contains","3635","465","continent","airport"
"53364","contains","3635","481","continent","airport"
"53380","contains","3635","497","continent","airport"
"53396","contains","3635","513","continent","airport"
"53412","contains","3637","529","continent","airport"
"53428","contains","3636","545","continent","airport"
"53444","contains","3639","561","continent","airport"
"53460","contains","3637","577","continent","airport"
"53476","contains","3638","593","continent","airport"
"53492","contains","3637","609","continent","airport"
"53507","contains","3637","624","continent","airport"
"53523","contains","3637","640","continent","airport"
"53539","contains","3639","656","continent","airport"
"53555","contains","3639","672","continent","airport"
"53571","contains","3639","688","continent","airport"
"53587","contains","3639","704","continent","airport"
"53603","contains","3639","720","continent","airport"
"53619","contains","3639","736","continent","airport"
"53635","contains","3639","752","continent","airport"
"53651","contains","3639","768","continent","airport"
"53667","contains","3635","784","continent","airport"
"53683","contains","3635","800","continent","airport"
"53699","contains","3636","816","continent","airport"
"53715","contains","3636","832","continent","airport"
"53731","contains","3636","848","continent","airport"
"53747","contains","3637","864","continent","airport"
"53762","contains","3639","879","continent","airport"
"53778","contains","3637","895","continent","airport"
"53794","contains","3637","911","continent","airport"
"53810","contains","3639","927","continent","airport"
"53826","contains","3637","943","continent","airport"
"53842","contains","3637","959","continent","airport"
"53858","contains","3640","975","continent","airport"
"53874","contains","3640","991","continent","airport"
"53890","contains","3640","1007","continent","airport"
"53906","contains","3640","1023","continent","airport"
"53922","contains","3639","1039","continent","airport"
"53938","contains","3637","1055","continent","airport"
"53954","contains","3637","1071","continent","airport"
"53970","contains","3637","1087","continent","airport"
"53986","contains","3637","1103","continent","airport"
"54002","contains","3637","1119","continent","airport"
"54017","contains","3637","1134","continent","airport"
"54033","contains","3639","1150","continent","airport"
"54049","contains","3639","1166","continent","airport"
"54065","contains","3639","1182","continent","airport"
"54081","contains","3635","1198","continent","airport"
"54097","contains","3635","1214","continent","airport"
"54113","contains","3635","1230","continent","airport"
"54129","contains","3637","1246","continent","airport"
"54145","contains","3637","1262","continent","airport"
"54161","contains","3635","1278","continent","airport"
"54177","contains","3637","1294","continent","airport"
"54193","contains","3635","1310","continent","airport"
"54209","contains","3639","1326","continent","airport"
"54225","contains","3639","1342","continent","airport"
"54241","contains","3635","1358","continent","airport"
"54257","contains","3635","1374","continent","airport"
"54272","contains","3635","1389","continent","airport"
"54288","contains","3635","1405","continent","airport"
"54304","contains","3635","1421","continent","airport"
"54320","contains","3637","1437","continent","airport"
"54336","contains","3635","1453","continent","airport"
"54352","contains","3640","1469","continent","airport"
"54368","contains","3639","1485","continent","airport"
"54384","contains","3639","1501","continent","airport"
"54400","contains","3639","1517","continent","airport"
"54416","contains","3639","1533","continent","airport"
"54432","contains","3637","1549","continent","airport"
"54448","contains","3638","1565","continent","airport"
"54464","contains","3638","1581","continent","airport"
"54480","contains","3638","1597","continent","airport"
"54496","contains","3638","1613","continent","airport"
"54512","contains","3638","1629","continent","airport"
"54543","contains","3638","1660","continent","airport"
"54559","contains","3635","1676","continent","airport"
"54575","contains","3636","1692","continent","airport"
"54591","contains","3636","1708","continent","airport"
"54607","contains","3636","1724","continent","airport"
"54623","contains","3636","1740","continent","airport"
"54639","contains","3635","1756","continent","airport"
"54655","contains","3637","1772","continent","airport"
"54671","contains","3640","1788","continent","airport"
"54687","contains","3640","1804","continent","airport"
"54703","contains","3637","1820","continent","airport"
"54719","contains","3637","1836","continent","airport"
"54735","contains","3637","1852","continent","airport"
"54751","contains","3637","1868","continent","airport"
"54767","contains","3637","1884","continent","airport"
"54783","contains","3636","1900","continent","airport"
"54798","contains","3636","1915","continent","airport"
"54814","contains","3635","1931","continent","airport"
"54830","contains","3635","1947","continent","airport"
"54846","contains","3635","1963","continent","airport"
"54862","contains","3636","1979","continent","airport"
"54878","contains","3636","1995","continent","airport"
"54894","contains","3636","2011","continent","airport"
"54910","contains","3636","2027","continent","airport"
"54926","contains","3636","2043","continent","airport"
"54942","contains","3636","2059","continent","airport"
"54958","contains","3637","2075","continent","airport"
"54974","contains","3637","2091","continent","airport"
"54990","contains","3637","2107","continent","airport"
"55006","contains","3635","2123","continent","airport"
"55022","contains","3639","2139","continent","airport"
"55038","contains","3639","2155","continent","airport"
"55053","contains","3637","2170","continent","airport"
"55069","contains","3637","2186","continent","airport"
"55085","contains","3640","2202","continent","airport"
"55101","contains","3640","2218","continent","airport"
"55117","contains","3640","2234","continent","airport"
"55133","contains","3640","2250","continent","airport"
"55149","contains","3639","2266","continent","airport"
"55165","contains","3639","2282","continent","airport"
"55181","contains","3639","2298","continent","airport"
"55197","contains","3639","2314","continent","airport"
"55213","contains","3637","2330","continent","airport"
"55229","contains","3637","2346","continent","airport"
"55245","contains","3637","2362","continent","airport"
"55261","contains","3637","2378","continent","airport"
"55277","contains","3637","2394","continent","airport"
"55293","contains","3639","2410","continent","airport"
"55308","contains","3639","2425","continent","airport"
"55324","contains","3639","2441","continent","airport"
"55340","contains","3638","2457","continent","airport"
"55356","contains","3638","2473","continent","airport"
"55372","contains","3638","2489","continent","airport"
"55388","contains","3638","2505","continent","airport"
"55404","contains","3638","2521","continent","airport"
"55420","contains","3638","2537","continent","airport"
"55436","contains","3638","2553","continent","airport"
"55452","contains","3638","2569","continent","airport"
"55468","contains","3638","2585","continent","airport"
"55484","contains","3637","2601","continent","airport"
"55500","contains","3638","2617","continent","airport"
"55516","contains","3639","2633","continent","airport"
"55532","contains","3639","2649","continent","airport"
"55548","contains","3639","2665","continent","airport"
"55563","contains","3639","2680","continent","airport"
"55579","contains","3635","2696","continent","airport"
"55595","contains","3639","2712","continent","airport"
"55611","contains","3639","2728","continent","airport"
"55627","contains","3635","2744","continent","airport"
"55643","contains","3639","2760","continent","airport"
"55659","contains","3639","2776","continent","airport"
"55675","contains","3639","2792","continent","airport"
"55691","contains","3639","2808","continent","airport"
"55707","contains","3639","2824","continent","airport"
"55723","contains","3639","2840","continent","airport"
"55739","contains","3639","2856","continent","airport"
"55755","contains","3639","2872","continent","airport"
"55771","contains","3639","2888","continent","airport"
"55787","contains","3639","2904","continent","airport"
"55803","contains","3640","2920","continent","airport"
"55818","contains","3639","2935","continent","airport"
"55834","contains","3639","2951","continent","airport"
"55850","contains","3639","2967","continent","airport"
"55866","contains","3637","2983","continent","airport"
"55882","contains","3640","2999","continent","airport"
"55898","contains","3640","3015","continent","airport"
"55914","contains","3639","3031","continent","airport"
"55930","contains","3639","3047","continent","airport"
"55946","contains","3636","3063","continent","airport"
"55962","contains","3636","3079","continent","airport"
"55978","contains","3639","3095","continent","airport"
"55994","contains","3637","3111","continent","airport"
"56010","contains","3638","3127","continent","airport"
"56026","contains","3637","3143","continent","airport"
"56042","contains","3637","3159","continent","airport"
"56058","contains","3639","3175","continent","airport"
"56073","contains","3639","3190","continent","airport"
"56089","contains","3637","3206","continent","airport"
"56105","contains","3637","3222","continent","airport"
"56121","contains","3640","3238","continent","airport"
"56137","contains","3637","3254","continent","airport"
"56153","contains","3640","3270","continent","airport"
"56169","contains","3637","3286","continent","airport"
"56185","contains","3639","3302","continent","airport"
"56201","contains","3635","3318","continent","airport"
"56217","contains","3635","3334","continent","airport"
"56233","contains","3639","3350","continent","airport"
"56249","contains","3635","3366","continent","airport"
"56265","contains","3635","3382","continent","airport"
"52887","contains","3637","4","continent","airport"
"52903","contains","3637","20","continent","airport"
"52919","contains","3637","36","continent","airport"
"52935","contains","3635","52","continent","airport"
"52951","contains","3635","68","continent","airport"
"52967","contains","3635","84","continent","airport"
"52983","contains","3639","100","continent","airport"
"52998","contains","3635","115","continent","airport"
"53014","contains","3638","131","continent","airport"
"53030","contains","3637","147","continent","airport"
"53046","contains","3637","163","continent","airport"
"53062","contains","3635","179","continent","airport"
"53078","contains","3637","195","continent","airport"
"53094","contains","3637","211","continent","airport"
"53110","contains","3637","227","continent","airport"
"53126","contains","3637","243","continent","airport"
"53142","contains","3635","259","continent","airport"
"53158","contains","3635","275","continent","airport"
"53174","contains","3637","291","continent","airport"
"53190","contains","3637","307","continent","airport"
"53206","contains","3636","323","continent","airport"
"53222","contains","3636","339","continent","airport"
"53238","contains","3636","355","continent","airport"
"53253","contains","3637","370","continent","airport"
"53269","contains","3637","386","continent","airport"
"53285","contains","3637","402","continent","airport"
"53301","contains","3637","418","continent","airport"
"53317","contains","3637","434","continent","airport"
"53333","contains","3637","450","continent","airport"
"53349","contains","3635","466","continent","airport"
"53365","contains","3635","482","continent","airport"
"53381","contains","3635","498","continent","airport"
"53397","contains","3635","514","continent","airport"
"53413","contains","3637","530","continent","airport"
"53429","contains","3636","546","continent","airport"
"53445","contains","3639","562","continent","airport"
"53461","contains","3637","578","continent","airport"
"53477","contains","3638","594","continent","airport"
"53493","contains","3637","610","continent","airport"
"53508","contains","3637","625","continent","airport"
"53524","contains","3640","641","continent","airport"
"53540","contains","3639","657","continent","airport"
"53556","contains","3639","673","continent","airport"
"53572","contains","3639","689","continent","airport"
"53588","contains","3639","705","continent","airport"
"53604","contains","3639","721","continent","airport"
"53620","contains","3639","737","continent","airport"
"53636","contains","3639","753","continent","airport"
"53652","contains","3639","769","continent","airport"
"53668","contains","3635","785","continent","airport"
"53684","contains","3635","801","continent","airport"
"53700","contains","3636","817","continent","airport"
"53716","contains","3636","833","continent","airport"
"53732","contains","3636","849","continent","airport"
"53748","contains","3637","865","continent","airport"
"53763","contains","3639","880","continent","airport"
"53779","contains","3637","896","continent","airport"
"53795","contains","3637","912","continent","airport"
"53811","contains","3639","928","continent","airport"
"53827","contains","3637","944","continent","airport"
"53843","contains","3637","960","continent","airport"
"53859","contains","3640","976","continent","airport"
"53875","contains","3640","992","continent","airport"
"53891","contains","3640","1008","continent","airport"
"53907","contains","3640","1024","continent","airport"
"53923","contains","3639","1040","continent","airport"
"53939","contains","3637","1056","continent","airport"
"53955","contains","3637","1072","continent","airport"
"53971","contains","3637","1088","continent","airport"
"53987","contains","3637","1104","continent","airport"
"54003","contains","3637","1120","continent","airport"
"54018","contains","3637","1135","continent","airport"
"54034","contains","3637","1151","continent","airport"
"54050","contains","3639","1167","continent","airport"
"54066","contains","3639","1183","continent","airport"
"54082","contains","3635","1199","continent","airport"
"54098","contains","3635","1215","continent","airport"
"54114","contains","3635","1231","continent","airport"
"54130","contains","3637","1247","continent","airport"
"54146","contains","3637","1263","continent","airport"
"54162","contains","3635","1279","continent","airport"
"54178","contains","3637","1295","continent","airport"
"54194","contains","3635","1311","continent","airport"
"54210","contains","3639","1327","continent","airport"
"54226","contains","3639","1343","continent","airport"
"54242","contains","3635","1359","continent","airport"
"54258","contains","3635","1375","continent","airport"
"54273","contains","3635","1390","continent","airport"
"54289","contains","3635","1406","continent","airport"
"54305","contains","3635","1422","continent","airport"
"54321","contains","3637","1438","continent","airport"
"54337","contains","3635","1454","continent","airport"
"54353","contains","3640","1470","continent","airport"
"54369","contains","3639","1486","continent","airport"
"54385","contains","3639","1502","continent","airport"
"54401","contains","3639","1518","continent","airport"
"54417","contains","3637","1534","continent","airport"
"54433","contains","3637","1550","continent","airport"
"54449","contains","3638","1566","continent","airport"
"54465","contains","3638","1582","continent","airport"
"54481","contains","3638","1598","continent","airport"
"54497","contains","3638","1614","continent","airport"
"54513","contains","3638","1630","continent","airport"
"54528","contains","3635","1645","continent","airport"
"54544","contains","3637","1661","continent","airport"
"54560","contains","3635","1677","continent","airport"
"54576","contains","3636","1693","continent","airport"
"54592","contains","3636","1709","continent","airport"
"54608","contains","3636","1725","continent","airport"
"54624","contains","3636","1741","continent","airport"
"54640","contains","3635","1757","continent","airport"
"54656","contains","3640","1773","continent","airport"
"54672","contains","3640","1789","continent","airport"
"54688","contains","3640","1805","continent","airport"
"54704","contains","3637","1821","continent","airport"
"54720","contains","3637","1837","continent","airport"
"54736","contains","3637","1853","continent","airport"
"54752","contains","3637","1869","continent","airport"
"54768","contains","3637","1885","continent","airport"
"54799","contains","3636","1916","continent","airport"
"54815","contains","3635","1932","continent","airport"
"54831","contains","3635","1948","continent","airport"
"54847","contains","3635","1964","continent","airport"
"54863","contains","3636","1980","continent","airport"
"54879","contains","3636","1996","continent","airport"
"54895","contains","3636","2012","continent","airport"
"54911","contains","3636","2028","continent","airport"
"54927","contains","3636","2044","continent","airport"
"54943","contains","3636","2060","continent","airport"
"54959","contains","3637","2076","continent","airport"
"54975","contains","3637","2092","continent","airport"
"54991","contains","3637","2108","continent","airport"
"55007","contains","3639","2124","continent","airport"
"55023","contains","3639","2140","continent","airport"
"55039","contains","3639","2156","continent","airport"
"55054","contains","3637","2171","continent","airport"
"55070","contains","3637","2187","continent","airport"
"55086","contains","3640","2203","continent","airport"
"55102","contains","3640","2219","continent","airport"
"55118","contains","3640","2235","continent","airport"
"55134","contains","3640","2251","continent","airport"
"55150","contains","3639","2267","continent","airport"
"55166","contains","3639","2283","continent","airport"
"55182","contains","3639","2299","continent","airport"
"55198","contains","3639","2315","continent","airport"
"55214","contains","3637","2331","continent","airport"
"55230","contains","3637","2347","continent","airport"
"55246","contains","3637","2363","continent","airport"
"55262","contains","3637","2379","continent","airport"
"55278","contains","3640","2395","continent","airport"
"55294","contains","3639","2411","continent","airport"
"55309","contains","3639","2426","continent","airport"
"55325","contains","3639","2442","continent","airport"
"55341","contains","3638","2458","continent","airport"
"55357","contains","3638","2474","continent","airport"
"55373","contains","3638","2490","continent","airport"
"55389","contains","3638","2506","continent","airport"
"55405","contains","3638","2522","continent","airport"
"55421","contains","3638","2538","continent","airport"
"55437","contains","3638","2554","continent","airport"
"55453","contains","3638","2570","continent","airport"
"55469","contains","3638","2586","continent","airport"
"55485","contains","3638","2602","continent","airport"
"55501","contains","3637","2618","continent","airport"
"55517","contains","3639","2634","continent","airport"
"55533","contains","3639","2650","continent","airport"
"55549","contains","3639","2666","continent","airport"
"55564","contains","3639","2681","continent","airport"
"55580","contains","3635","2697","continent","airport"
"55596","contains","3639","2713","continent","airport"
"55612","contains","3635","2729","continent","airport"
"55628","contains","3639","2745","continent","airport"
"55644","contains","3639","2761","continent","airport"
"55660","contains","3639","2777","continent","airport"
"55676","contains","3639","2793","continent","airport"
"55692","contains","3639","2809","continent","airport"
"55708","contains","3639","2825","continent","airport"
"55724","contains","3639","2841","continent","airport"
"55740","contains","3639","2857","continent","airport"
"55756","contains","3639","2873","continent","airport"
"55772","contains","3639","2889","continent","airport"
"55788","contains","3639","2905","continent","airport"
"55804","contains","3640","2921","continent","airport"
"55819","contains","3639","2936","continent","airport"
"55835","contains","3639","2952","continent","airport"
"55851","contains","3639","2968","continent","airport"
"55867","contains","3637","2984","continent","airport"
"55883","contains","3640","3000","continent","airport"
"55899","contains","3637","3016","continent","airport"
"55915","contains","3639","3032","continent","airport"
"55931","contains","3639","3048","continent","airport"
"55947","contains","3638","3064","continent","airport"
"55963","contains","3636","3080","continent","airport"
"55979","contains","3640","3096","continent","airport"
"55995","contains","3637","3112","continent","airport"
"56011","contains","3638","3128","continent","airport"
"56027","contains","3637","3144","continent","airport"
"56043","contains","3637","3160","continent","airport"
"56059","contains","3639","3176","continent","airport"
"56074","contains","3639","3191","continent","airport"
"56090","contains","3637","3207","continent","airport"
"56106","contains","3637","3223","continent","airport"
"56122","contains","3639","3239","continent","airport"
"56138","contains","3638","3255","continent","airport"
"56154","contains","3637","3271","continent","airport"
"56170","contains","3637","3287","continent","airport"
"56186","contains","3639","3303","continent","airport"
"56202","contains","3640","3319","continent","airport"
"56218","contains","3636","3335","continent","airport"
"56234","contains","3639","3351","continent","airport"
"56250","contains","3635","3367","continent","airport"
"56266","contains","3635","3383","continent","airport"
"52888","contains","3637","5","continent","airport"
"52904","contains","3637","21","continent","airport"
"52920","contains","3637","37","continent","airport"
"52936","contains","3635","53","continent","airport"
"52952","contains","3639","69","continent","airport"
"52968","contains","3637","85","continent","airport"
"52984","contains","3639","101","continent","airport"
"52999","contains","3635","116","continent","airport"
"53015","contains","3638","132","continent","airport"
"53031","contains","3637","148","continent","airport"
"53047","contains","3639","164","continent","airport"
"53063","contains","3637","180","continent","airport"
"53079","contains","3637","196","continent","airport"
"53095","contains","3639","212","continent","airport"
"53111","contains","3635","228","continent","airport"
"53127","contains","3637","244","continent","airport"
"53143","contains","3635","260","continent","airport"
"53159","contains","3635","276","continent","airport"
"53175","contains","3637","292","continent","airport"
"53191","contains","3637","308","continent","airport"
"53207","contains","3635","324","continent","airport"
"53223","contains","3635","340","continent","airport"
"53239","contains","3637","356","continent","airport"
"53254","contains","3637","371","continent","airport"
"53270","contains","3637","387","continent","airport"
"53286","contains","3637","403","continent","airport"
"53302","contains","3637","419","continent","airport"
"53318","contains","3637","435","continent","airport"
"53334","contains","3635","451","continent","airport"
"53350","contains","3635","467","continent","airport"
"53366","contains","3635","483","continent","airport"
"53382","contains","3635","499","continent","airport"
"53398","contains","3635","515","continent","airport"
"53414","contains","3637","531","continent","airport"
"53430","contains","3636","547","continent","airport"
"53446","contains","3638","563","continent","airport"
"53462","contains","3637","579","continent","airport"
"53478","contains","3638","595","continent","airport"
"53494","contains","3637","611","continent","airport"
"53509","contains","3637","626","continent","airport"
"53525","contains","3640","642","continent","airport"
"53541","contains","3635","658","continent","airport"
"53557","contains","3639","674","continent","airport"
"53573","contains","3639","690","continent","airport"
"53589","contains","3639","706","continent","airport"
"53605","contains","3639","722","continent","airport"
"53621","contains","3639","738","continent","airport"
"53637","contains","3639","754","continent","airport"
"53653","contains","3639","770","continent","airport"
"53669","contains","3635","786","continent","airport"
"53685","contains","3636","802","continent","airport"
"53701","contains","3636","818","continent","airport"
"53717","contains","3636","834","continent","airport"
"53733","contains","3636","850","continent","airport"
"53749","contains","3637","866","continent","airport"
"53764","contains","3639","881","continent","airport"
"53780","contains","3637","897","continent","airport"
"53796","contains","3637","913","continent","airport"
"53812","contains","3637","929","continent","airport"
"53828","contains","3637","945","continent","airport"
"53844","contains","3637","961","continent","airport"
"53860","contains","3640","977","continent","airport"
"53876","contains","3640","993","continent","airport"
"53892","contains","3640","1009","continent","airport"
"53908","contains","3640","1025","continent","airport"
"53924","contains","3639","1041","continent","airport"
"53940","contains","3638","1057","continent","airport"
"53956","contains","3637","1073","continent","airport"
"53972","contains","3637","1089","continent","airport"
"53988","contains","3637","1105","continent","airport"
"54004","contains","3637","1121","continent","airport"
"54019","contains","3637","1136","continent","airport"
"54035","contains","3637","1152","continent","airport"
"54051","contains","3639","1168","continent","airport"
"54067","contains","3639","1184","continent","airport"
"54083","contains","3635","1200","continent","airport"
"54099","contains","3635","1216","continent","airport"
"54115","contains","3635","1232","continent","airport"
"54131","contains","3637","1248","continent","airport"
"54147","contains","3635","1264","continent","airport"
"54163","contains","3635","1280","continent","airport"
"54179","contains","3635","1296","continent","airport"
"54195","contains","3635","1312","continent","airport"
"54211","contains","3639","1328","continent","airport"
"54227","contains","3640","1344","continent","airport"
"54243","contains","3635","1360","continent","airport"
"54259","contains","3635","1376","continent","airport"
"54274","contains","3639","1391","continent","airport"
"54290","contains","3635","1407","continent","airport"
"54306","contains","3635","1423","continent","airport"
"54322","contains","3637","1439","continent","airport"
"54338","contains","3637","1455","continent","airport"
"54354","contains","3640","1471","continent","airport"
"54370","contains","3639","1487","continent","airport"
"54386","contains","3639","1503","continent","airport"
"54402","contains","3639","1519","continent","airport"
"54418","contains","3637","1535","continent","airport"
"54434","contains","3637","1551","continent","airport"
"54450","contains","3638","1567","continent","airport"
"54466","contains","3638","1583","continent","airport"
"54482","contains","3638","1599","continent","airport"
"54498","contains","3638","1615","continent","airport"
"54514","contains","3638","1631","continent","airport"
"54529","contains","3635","1646","continent","airport"
"54545","contains","3635","1662","continent","airport"
"54561","contains","3635","1678","continent","airport"
"54577","contains","3636","1694","continent","airport"
"54593","contains","3636","1710","continent","airport"
"54609","contains","3636","1726","continent","airport"
"54625","contains","3636","1742","continent","airport"
"54641","contains","3635","1758","continent","airport"
"54657","contains","3640","1774","continent","airport"
"54673","contains","3640","1790","continent","airport"
"54689","contains","3640","1806","continent","airport"
"54705","contains","3637","1822","continent","airport"
"54721","contains","3637","1838","continent","airport"
"54737","contains","3637","1854","continent","airport"
"54753","contains","3637","1870","continent","airport"
"54769","contains","3637","1886","continent","airport"
"54784","contains","3636","1901","continent","airport"
"54800","contains","3636","1917","continent","airport"
"54816","contains","3635","1933","continent","airport"
"54832","contains","3635","1949","continent","airport"
"54848","contains","3635","1965","continent","airport"
"54864","contains","3636","1981","continent","airport"
"54880","contains","3636","1997","continent","airport"
"54896","contains","3636","2013","continent","airport"
"54912","contains","3636","2029","continent","airport"
"54928","contains","3636","2045","continent","airport"
"54944","contains","3636","2061","continent","airport"
"54960","contains","3637","2077","continent","airport"
"54976","contains","3637","2093","continent","airport"
"54992","contains","3637","2109","continent","airport"
"55008","contains","3635","2125","continent","airport"
"55024","contains","3639","2141","continent","airport"
"55055","contains","3637","2172","continent","airport"
"55071","contains","3637","2188","continent","airport"
"55087","contains","3640","2204","continent","airport"
"55103","contains","3640","2220","continent","airport"
"55119","contains","3640","2236","continent","airport"
"55135","contains","3640","2252","continent","airport"
"55151","contains","3639","2268","continent","airport"
"55167","contains","3639","2284","continent","airport"
"55183","contains","3639","2300","continent","airport"
"55199","contains","3639","2316","continent","airport"
"55215","contains","3637","2332","continent","airport"
"55231","contains","3637","2348","continent","airport"
"55247","contains","3637","2364","continent","airport"
"55263","contains","3637","2380","continent","airport"
"55279","contains","3637","2396","continent","airport"
"55295","contains","3639","2412","continent","airport"
"55310","contains","3639","2427","continent","airport"
"55326","contains","3639","2443","continent","airport"
"55342","contains","3638","2459","continent","airport"
"55358","contains","3638","2475","continent","airport"
"55374","contains","3638","2491","continent","airport"
"55390","contains","3638","2507","continent","airport"
"55406","contains","3638","2523","continent","airport"
"55422","contains","3638","2539","continent","airport"
"55438","contains","3638","2555","continent","airport"
"55454","contains","3638","2571","continent","airport"
"55470","contains","3638","2587","continent","airport"
"55486","contains","3638","2603","continent","airport"
"55502","contains","3637","2619","continent","airport"
"55518","contains","3639","2635","continent","airport"
"55534","contains","3639","2651","continent","airport"
"55550","contains","3639","2667","continent","airport"
"55565","contains","3639","2682","continent","airport"
"55581","contains","3635","2698","continent","airport"
"55597","contains","3639","2714","continent","airport"
"55613","contains","3635","2730","continent","airport"
"55629","contains","3639","2746","continent","airport"
"55645","contains","3639","2762","continent","airport"
"55661","contains","3639","2778","continent","airport"
"55677","contains","3639","2794","continent","airport"
"55693","contains","3639","2810","continent","airport"
"55709","contains","3639","2826","continent","airport"
"55725","contains","3639","2842","continent","airport"
"55741","contains","3639","2858","continent","airport"
"55757","contains","3637","2874","continent","airport"
"55773","contains","3639","2890","continent","airport"
"55789","contains","3640","2906","continent","airport"
"55805","contains","3640","2922","continent","airport"
"55820","contains","3639","2937","continent","airport"
"55836","contains","3639","2953","continent","airport"
"55852","contains","3639","2969","continent","airport"
"55868","contains","3637","2985","continent","airport"
"55884","contains","3638","3001","continent","airport"
"55900","contains","3635","3017","continent","airport"
"55916","contains","3639","3033","continent","airport"
"55932","contains","3637","3049","continent","airport"
"55948","contains","3639","3065","continent","airport"
"55964","contains","3639","3081","continent","airport"
"55980","contains","3639","3097","continent","airport"
"55996","contains","3637","3113","continent","airport"
"56012","contains","3638","3129","continent","airport"
"56028","contains","3637","3145","continent","airport"
"56044","contains","3637","3161","continent","airport"
"56060","contains","3640","3177","continent","airport"
"56075","contains","3637","3192","continent","airport"
"56091","contains","3637","3208","continent","airport"
"56107","contains","3637","3224","continent","airport"
"56123","contains","3638","3240","continent","airport"
"56139","contains","3637","3256","continent","airport"
"56155","contains","3637","3272","continent","airport"
"56171","contains","3637","3288","continent","airport"
"56187","contains","3639","3304","continent","airport"
"56203","contains","3640","3320","continent","airport"
"56219","contains","3639","3336","continent","airport"
"56235","contains","3639","3352","continent","airport"
"56251","contains","3637","3368","continent","airport"
"56267","contains","3639","3384","continent","airport"
"52889","contains","3637","6","continent","airport"
"52905","contains","3637","22","continent","airport"
"52921","contains","3637","38","continent","airport"
"52937","contains","3639","54","continent","airport"
"52953","contains","3635","70","continent","airport"
"52969","contains","3637","86","continent","airport"
"52985","contains","3635","102","continent","airport"
"53000","contains","3639","117","continent","airport"
"53016","contains","3638","133","continent","airport"
"53032","contains","3637","149","continent","airport"
"53048","contains","3639","165","continent","airport"
"53064","contains","3637","181","continent","airport"
"53080","contains","3640","197","continent","airport"
"53096","contains","3639","213","continent","airport"
"53112","contains","3635","229","continent","airport"
"53128","contains","3637","245","continent","airport"
"53144","contains","3635","261","continent","airport"
"53160","contains","3637","277","continent","airport"
"53176","contains","3637","293","continent","airport"
"53192","contains","3637","309","continent","airport"
"53208","contains","3636","325","continent","airport"
"53224","contains","3635","341","continent","airport"
"53240","contains","3637","357","continent","airport"
"53255","contains","3637","372","continent","airport"
"53271","contains","3636","388","continent","airport"
"53287","contains","3637","404","continent","airport"
"53303","contains","3637","420","continent","airport"
"53319","contains","3637","436","continent","airport"
"53335","contains","3635","452","continent","airport"
"53351","contains","3635","468","continent","airport"
"53367","contains","3635","484","continent","airport"
"53383","contains","3635","500","continent","airport"
"53399","contains","3639","516","continent","airport"
"53415","contains","3635","532","continent","airport"
"53431","contains","3636","548","continent","airport"
"53447","contains","3638","564","continent","airport"
"53463","contains","3637","580","continent","airport"
"53479","contains","3638","596","continent","airport"
"53495","contains","3637","612","continent","airport"
"53510","contains","3637","627","continent","airport"
"53526","contains","3640","643","continent","airport"
"53542","contains","3639","659","continent","airport"
"53558","contains","3639","675","continent","airport"
"53574","contains","3640","691","continent","airport"
"53590","contains","3639","707","continent","airport"
"53606","contains","3639","723","continent","airport"
"53622","contains","3639","739","continent","airport"
"53638","contains","3639","755","continent","airport"
"53654","contains","3639","771","continent","airport"
"53670","contains","3635","787","continent","airport"
"53686","contains","3635","803","continent","airport"
"53702","contains","3636","819","continent","airport"
"53718","contains","3636","835","continent","airport"
"53734","contains","3636","851","continent","airport"
"53750","contains","3637","867","continent","airport"
"53765","contains","3637","882","continent","airport"
"53781","contains","3637","898","continent","airport"
"53797","contains","3637","914","continent","airport"
"53813","contains","3637","930","continent","airport"
"53829","contains","3637","946","continent","airport"
"53845","contains","3637","962","continent","airport"
"53861","contains","3640","978","continent","airport"
"53877","contains","3640","994","continent","airport"
"53893","contains","3640","1010","continent","airport"
"53909","contains","3640","1026","continent","airport"
"53925","contains","3639","1042","continent","airport"
